trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
5186,20:40:00,20:40:00,8101858,4,,0,0,
5186,20:42:00,20:42:00,8101320,5,,0,0,
5186,20:46:00,20:46:00,8101218,6,,0,0,
5186,20:49:00,20:49:00,8100579,7,,0,0,
5186,20:52:00,20:53:00,8101988,8,,0,0,
5186,20:54:00,20:54:00,8101745,9,,0,0,
5186,20:56:00,20:57:00,8101797,10,,0,0,
5186,20:59:00,21:00:00,8101316,11,,0,0,
5186,21:02:00,21:02:00,8100731,12,,0,0,
5186,21:04:00,21:05:00,8101394,13,,0,0,
5186,21:06:00,21:06:00,8101974,14,,0,0,
5186,21:09:00,21:10:00,8102058,15,,0,0,
5186,21:11:00,21:12:00,8101796,16,,0,0,
5186,21:15:00,21:15:00,8100784,17,,0,0,
5186,21:18:00,21:18:00,8100655,18,,0,0,
5186,21:27:00,21:27:00,8100516,19,,1,0,
5187,21:33:00,21:33:00,8100516,1,,0,1,
5187,21:37:00,21:37:00,8102017,2,,0,0,
5187,21:41:00,21:41:00,8100655,3,,0,0,
5187,21:44:00,21:44:00,8100784,4,,0,0,
5187,21:47:00,21:48:00,8101796,5,,0,0,
5187,21:50:00,21:50:00,8102058,6,,0,0,
5187,21:53:00,21:53:00,8101974,7,,0,0,
5187,21:55:00,21:55:00,8101394,8,,0,0,
5187,21:57:00,21:57:00,8100731,9,,0,0,
5187,21:59:00,22:00:00,8101316,10,,0,0,
5187,22:03:00,22:03:00,8101797,11,,0,0,
5187,22:05:00,22:06:00,8101745,12,,0,0,
5187,22:07:00,22:07:00,8101988,13,,0,0,
5187,22:10:00,22:11:00,8100579,14,,0,0,
5187,22:13:00,22:13:00,8101218,15,,0,0,
5187,22:17:00,22:18:00,8101320,16,,0,0,
5187,22:19:00,22:19:00,8101858,17,,0,0,
5187,22:21:00,22:21:00,8101369,18,,0,0,
5187,22:23:00,22:23:00,8101975,19,,0,0,
5187,22:27:00,22:27:00,8100571,20,,1,0,
5188,21:33:00,21:33:00,8100571,1,,0,1,
5188,21:36:00,21:36:00,8101975,2,,0,0,
5188,21:38:00,21:38:00,8101369,3,,0,0,
5188,21:40:00,21:40:00,8101858,4,,0,0,
5188,21:42:00,21:42:00,8101320,5,,0,0,
5188,21:46:00,21:46:00,8101218,6,,0,0,
5188,21:49:00,21:49:00,8100579,7,,0,0,
5188,21:52:00,21:53:00,8101988,8,,0,0,
5188,21:54:00,21:54:00,8101745,9,,0,0,
5188,21:56:00,21:57:00,8101797,10,,0,0,
5188,21:59:00,22:00:00,8101316,11,,0,0,
5188,22:02:00,22:02:00,8100731,12,,0,0,
5188,22:04:00,22:05:00,8101394,13,,0,0,
5188,22:06:00,22:06:00,8101974,14,,0,0,
5188,22:09:00,22:10:00,8102058,15,,0,0,
5188,22:11:00,22:12:00,8101796,16,,0,0,
5188,22:15:00,22:15:00,8100784,17,,0,0,
5188,22:18:00,22:18:00,8100655,18,,0,0,
5188,22:27:00,22:27:00,8100516,19,,1,0,
5189,13:33:00,13:33:00,8100353,1,,0,1,
5189,13:48:00,13:58:00,8103000,2,,0,0,
5189,14:03:00,14:05:00,8100514,3,,0,0,
5189,14:28:00,14:32:00,8100516,4,,0,0,
5189,15:28:00,15:30:00,8100029,5,,0,0,
5189,15:50:00,15:51:00,8100031,6,,0,0,
5189,15:56:00,15:58:00,8100032,7,,0,0,
5189,16:33:00,16:33:00,8100173,8,,1,0,
5190,22:33:00,22:33:00,8100516,1,,0,1,
5190,22:37:00,22:37:00,8102017,2,,0,0,
5190,22:41:00,22:41:00,8100655,3,,0,0,
5190,22:44:00,22:44:00,8100784,4,,0,0,
5190,22:47:00,22:48:00,8101796,5,,0,0,
5190,22:50:00,22:50:00,8102058,6,,0,0,
5190,22:53:00,22:53:00,8101974,7,,0,0,
5190,22:55:00,22:55:00,8101394,8,,0,0,
5190,22:57:00,22:57:00,8100731,9,,0,0,
5190,22:59:00,23:00:00,8101316,10,,0,0,
5190,23:03:00,23:03:00,8101797,11,,0,0,
5190,23:05:00,23:06:00,8101745,12,,0,0,
5190,23:07:00,23:07:00,8101988,13,,0,0,
5190,23:10:00,23:11:00,8100579,14,,0,0,
5190,23:13:00,23:13:00,8101218,15,,0,0,
5190,23:17:00,23:18:00,8101320,16,,0,0,
5190,23:19:00,23:19:00,8101858,17,,0,0,
5190,23:21:00,23:21:00,8101369,18,,0,0,
5190,23:23:00,23:23:00,8101975,19,,0,0,
5190,23:27:00,23:27:00,8100571,20,,1,0,
5191,23:35:00,23:35:00,8100516,1,,0,1,
5191,23:39:00,23:39:00,8102017,2,,0,0,
5191,23:43:00,23:43:00,8100655,3,,0,0,
5191,23:46:00,23:46:00,8100784,4,,0,0,
5191,23:49:00,23:50:00,8101796,5,,0,0,
5191,23:52:00,23:52:00,8102058,6,,0,0,
5191,23:55:00,23:55:00,8101974,7,,0,0,
5191,23:57:00,23:57:00,8101394,8,,0,0,
5191,23:59:00,23:59:00,8100731,9,,0,0,
5191,24:01:00,24:02:00,8101316,10,,0,0,
5191,24:05:00,24:05:00,8101797,11,,0,0,
5191,24:07:00,24:08:00,8101745,12,,0,0,
5191,24:09:00,24:09:00,8101988,13,,0,0,
5191,24:12:00,24:13:00,8100579,14,,0,0,
5191,24:15:00,24:15:00,8101218,15,,0,0,
5191,24:19:00,24:20:00,8101320,16,,0,0,
5191,24:21:00,24:21:00,8101858,17,,0,0,
5191,24:23:00,24:23:00,8101369,18,,0,0,
5191,24:25:00,24:25:00,8101975,19,,0,0,
5191,24:29:00,24:29:00,8100571,20,,1,0,
5192,00:40:00,00:40:00,8100516,1,,0,1,
5192,00:44:00,00:44:00,8102017,2,,0,0,
5192,00:48:00,00:48:00,8100655,3,,0,0,
5192,00:51:00,00:51:00,8100784,4,,0,0,
5192,00:54:00,00:55:00,8101796,5,,0,0,
5192,00:57:00,00:57:00,8102058,6,,0,0,
5192,01:00:00,01:00:00,8101974,7,,0,0,
5192,01:02:00,01:02:00,8101394,8,,0,0,
5192,01:04:00,01:04:00,8100731,9,,0,0,
5192,01:06:00,01:07:00,8101316,10,,0,0,
5192,01:10:00,01:10:00,8101797,11,,0,0,
5192,01:12:00,01:13:00,8101745,12,,0,0,
5192,01:14:00,01:14:00,8101988,13,,0,0,
5192,01:17:00,01:18:00,8100579,14,,0,0,
5192,01:20:00,01:20:00,8101218,15,,0,0,
5192,01:24:00,01:25:00,8101320,16,,0,0,
5192,01:26:00,01:26:00,8101858,17,,0,0,
5192,01:28:00,01:28:00,8101369,18,,0,0,
5192,01:30:00,01:30:00,8101975,19,,0,0,
5192,01:34:00,01:34:00,8100571,20,,1,0,
5193,06:33:00,06:33:00,8100516,1,,0,1,
5193,06:37:00,06:37:00,8102017,2,,0,0,
5193,06:41:00,06:41:00,8100655,3,,0,0,
5193,06:44:00,06:44:00,8100784,4,,0,0,
5193,06:47:00,06:48:00,8101796,5,,0,0,
5193,06:50:00,06:50:00,8102058,6,,0,0,
5193,06:53:00,06:53:00,8101974,7,,0,0,
5193,06:55:00,06:55:00,8101394,8,,0,0,
5193,06:57:00,06:57:00,8100731,9,,0,0,
5193,06:59:00,07:00:00,8101316,10,,0,0,
5193,07:03:00,07:03:00,8101797,11,,0,0,
5193,07:05:00,07:06:00,8101745,12,,0,0,
5193,07:07:00,07:07:00,8101988,13,,0,0,
5193,07:10:00,07:11:00,8100579,14,,0,0,
5193,07:13:00,07:13:00,8101218,15,,0,0,
5193,07:17:00,07:18:00,8101320,16,,0,0,
5193,07:19:00,07:19:00,8101858,17,,0,0,
5193,07:21:00,07:21:00,8101369,18,,0,0,
5193,07:23:00,07:23:00,8101975,19,,0,0,
5193,07:27:00,07:27:00,8100571,20,,1,0,
5194,06:33:00,06:33:00,8100571,1,,0,1,
5194,06:36:00,06:36:00,8101975,2,,0,0,
5194,06:38:00,06:38:00,8101369,3,,0,0,
5194,06:40:00,06:40:00,8101858,4,,0,0,
5194,06:42:00,06:42:00,8101320,5,,0,0,
5194,06:46:00,06:46:00,8101218,6,,0,0,
5194,06:49:00,06:49:00,8100579,7,,0,0,
5194,06:52:00,06:53:00,8101988,8,,0,0,
5194,06:54:00,06:54:00,8101745,9,,0,0,
5194,06:56:00,06:57:00,8101797,10,,0,0,
5194,06:59:00,07:00:00,8101316,11,,0,0,
5194,07:02:00,07:02:00,8100731,12,,0,0,
5194,07:04:00,07:05:00,8101394,13,,0,0,
5194,07:06:00,07:06:00,8101974,14,,0,0,
5194,07:09:00,07:10:00,8102058,15,,0,0,
5194,07:11:00,07:12:00,8101796,16,,0,0,
5194,07:15:00,07:15:00,8100784,17,,0,0,
5194,07:18:00,07:18:00,8100655,18,,0,0,
5194,07:27:00,07:27:00,8100516,19,,1,0,
5195,04:03:00,04:03:00,8100571,1,,0,1,
5195,04:06:00,04:06:00,8101975,2,,0,0,
5195,04:08:00,04:08:00,8101369,3,,0,0,
5195,04:10:00,04:10:00,8101858,4,,0,0,
5195,04:12:00,04:12:00,8101320,5,,0,0,
5195,04:16:00,04:16:00,8101218,6,,0,0,
5195,04:19:00,04:19:00,8100579,7,,0,0,
5195,04:22:00,04:23:00,8101988,8,,0,0,
5195,04:24:00,04:24:00,8101745,9,,0,0,
5195,04:26:00,04:27:00,8101797,10,,0,0,
5195,04:29:00,04:30:00,8101316,11,,0,0,
5195,04:31:00,04:32:00,8100731,12,,0,0,
5195,04:33:00,04:34:00,8101394,13,,0,0,
5195,04:35:00,04:36:00,8101974,14,,0,0,
5195,04:39:00,04:39:00,8102058,15,,0,0,
5195,04:41:00,04:41:00,8101796,16,,0,0,
5195,04:43:00,04:44:00,8100784,17,,0,0,
5195,04:46:00,04:47:00,8100655,18,,0,0,
5195,04:55:00,04:55:00,8100516,19,,1,0,
5196,07:33:00,07:33:00,8100516,1,,0,1,
5196,07:37:00,07:37:00,8102017,2,,0,0,
5196,07:41:00,07:41:00,8100655,3,,0,0,
5196,07:44:00,07:44:00,8100784,4,,0,0,
5196,07:47:00,07:48:00,8101796,5,,0,0,
5196,07:50:00,07:50:00,8102058,6,,0,0,
5196,07:53:00,07:53:00,8101974,7,,0,0,
5196,07:55:00,07:55:00,8101394,8,,0,0,
5196,07:57:00,07:57:00,8100731,9,,0,0,
5196,07:59:00,08:00:00,8101316,10,,0,0,
5196,08:03:00,08:03:00,8101797,11,,0,0,
5196,08:05:00,08:06:00,8101745,12,,0,0,
5196,08:07:00,08:07:00,8101988,13,,0,0,
5196,08:10:00,08:11:00,8100579,14,,0,0,
5196,08:13:00,08:13:00,8101218,15,,0,0,
5196,08:17:00,08:18:00,8101320,16,,0,0,
5196,08:19:00,08:19:00,8101858,17,,0,0,
5196,08:21:00,08:21:00,8101369,18,,0,0,
5196,08:23:00,08:23:00,8101975,19,,0,0,
5196,08:27:00,08:27:00,8100571,20,,1,0,
5197,21:23:00,21:23:00,8103000,1,,0,1,
5197,21:28:00,21:30:00,8100514,2,,0,0,
5197,21:59:00,21:59:00,8100516,3,,1,0,
5198,06:30:00,06:30:00,8103000,1,,0,1,
5198,06:35:00,06:37:00,8100514,2,,0,0,
5198,06:58:00,07:00:00,8100008,3,,0,0,
5198,07:44:00,07:46:00,8100013,4,,0,0,
5198,08:52:00,08:56:00,8100002,5,,0,0,
5198,10:13:00,10:15:00,8100099,6,,0,0,
5198,10:27:00,10:29:00,8100102,7,,0,0,
5198,10:44:00,10:48:00,8100108,8,,0,0,
5198,11:17:00,11:19:00,8100062,9,,0,0,
5198,11:31:00,11:33:00,8100063,10,,0,0,
5198,12:02:00,12:04:00,8100065,11,,0,0,
5198,12:29:00,12:31:00,8100067,12,,0,0,
5198,12:42:00,12:47:00,8100197,13,,0,0,
5198,13:07:00,13:09:00,8100122,14,,0,0,
5198,13:17:00,13:17:00,8100090,15,,1,0,
5199,04:31:00,04:31:00,8100008,1,,0,1,
5199,04:34:00,04:34:00,8101374,2,,0,0,
5199,04:37:00,04:37:00,8101845,3,,0,0,
5199,04:42:00,04:43:00,8101510,4,,0,0,
5199,04:46:00,04:46:00,8101768,5,,0,0,
5199,04:48:00,04:49:00,8101077,6,,0,0,
5199,04:56:00,04:58:00,8101643,7,,0,0,
5199,05:02:00,05:02:00,8101804,8,,0,0,
5199,05:05:00,05:05:00,8101622,9,,0,0,
5199,05:09:00,05:09:00,8101421,10,,0,0,
5199,05:13:00,05:13:00,8101439,11,,0,0,
5199,05:16:00,05:16:00,8100957,12,,1,0,
5200,04:38:00,04:38:00,8100957,1,,0,1,
5200,04:41:00,04:41:00,8101439,2,,0,0,
5200,04:45:00,04:45:00,8101421,3,,0,0,
5200,04:49:00,04:49:00,8101622,4,,0,0,
5200,04:52:00,04:52:00,8101804,5,,0,0,
5200,04:56:00,04:59:00,8101643,6,,0,0,
5200,05:05:00,05:06:00,8101077,7,,0,0,
5200,05:08:00,05:09:00,8101768,8,,0,0,
5200,05:11:00,05:12:00,8101510,9,,0,0,
5200,05:14:00,05:14:00,8101935,10,,0,0,
5200,05:18:00,05:18:00,8101845,11,,0,0,
5200,05:21:00,05:22:00,8101374,12,,0,0,
5200,05:25:00,05:25:00,8100008,13,,1,0,
5201,05:08:00,05:08:00,8100957,1,,0,1,
5201,05:11:00,05:11:00,8101439,2,,0,0,
5201,05:15:00,05:15:00,8101421,3,,0,0,
5201,05:19:00,05:19:00,8101622,4,,0,0,
5201,05:22:00,05:22:00,8101804,5,,0,0,
5201,05:26:00,05:30:00,8101643,6,,0,0,
5202,05:26:00,05:30:00,8101643,6,,0,0,
5202,05:37:00,05:37:00,8101077,7,,0,0,
5202,05:39:00,05:39:00,8101768,8,,0,0,
5202,05:42:00,05:43:00,8101510,9,,0,0,
5202,05:44:00,05:44:00,8101935,10,,0,0,
5202,05:48:00,05:48:00,8101845,11,,0,0,
5202,05:51:00,05:52:00,8101374,12,,0,0,
5202,05:55:00,05:55:00,8100008,13,,1,0,
5203,05:38:00,05:38:00,8100957,1,,0,1,
5203,05:41:00,05:41:00,8101439,2,,0,0,
5203,05:45:00,05:45:00,8101421,3,,0,0,
5203,05:49:00,05:49:00,8101622,4,,0,0,
5203,05:52:00,05:52:00,8101804,5,,0,0,
5203,05:56:00,05:59:00,8101643,6,,0,0,
5203,06:05:00,06:06:00,8101077,7,,0,0,
5203,06:08:00,06:09:00,8101768,8,,0,0,
5203,06:11:00,06:12:00,8101510,9,,0,0,
5203,06:14:00,06:14:00,8101935,10,,0,0,
5203,06:18:00,06:18:00,8101845,11,,0,0,
5203,06:21:00,06:22:00,8101374,12,,0,0,
5203,06:25:00,06:25:00,8100008,13,,1,0,
5204,08:05:00,08:05:00,8100008,1,,0,1,
5204,08:08:00,08:08:00,8101374,2,,0,0,
5204,08:11:00,08:11:00,8101845,3,,0,0,
5204,08:15:00,08:15:00,8101935,4,,0,0,
5204,08:17:00,08:17:00,8101510,5,,0,0,
5204,08:20:00,08:21:00,8101768,6,,0,0,
5204,08:22:00,08:23:00,8101077,7,,0,0,
5204,08:30:00,08:34:00,8101643,8,,0,0,
5204,08:38:00,08:38:00,8101804,9,,0,0,
5204,08:40:00,08:41:00,8101622,10,,0,0,
5204,08:44:00,08:44:00,8101421,11,,0,0,
5204,08:48:00,08:48:00,8101439,12,,0,0,
5204,08:52:00,08:52:00,8100957,13,,1,0,
5205,06:38:00,06:38:00,8100957,1,,0,1,
5205,06:40:00,06:41:00,8101439,2,,0,0,
5205,06:45:00,06:45:00,8101421,3,,0,0,
5205,06:49:00,06:49:00,8101622,4,,0,0,
5205,06:52:00,06:52:00,8101804,5,,0,0,
5205,06:57:00,06:59:00,8101643,6,,0,0,
5205,07:05:00,07:06:00,8101077,7,,0,0,
5205,07:08:00,07:09:00,8101768,8,,0,0,
5205,07:11:00,07:12:00,8101510,9,,0,0,
5205,07:14:00,07:14:00,8101935,10,,0,0,
5205,07:18:00,07:18:00,8101845,11,,0,0,
5205,07:21:00,07:22:00,8101374,12,,0,0,
5205,07:25:00,07:25:00,8100008,13,,1,0,
5206,21:42:00,21:42:00,8103000,1,,0,1,
5206,21:57:00,21:57:00,8100353,2,,1,0,
5207,14:40:00,14:40:00,8100090,1,,0,1,
5207,14:49:00,14:51:00,8100122,2,,0,0,
5207,15:12:00,15:17:00,8100197,3,,0,0,
5207,15:28:00,15:30:00,8100067,4,,0,0,
5207,15:54:00,15:56:00,8100065,5,,0,0,
5207,16:25:00,16:27:00,8100063,6,,0,0,
5207,16:38:00,16:40:00,8100062,7,,0,0,
5207,17:11:00,17:14:00,8100108,8,,0,0,
5207,17:29:00,17:31:00,8100102,9,,0,0,
5207,17:43:00,17:45:00,8100099,10,,0,0,
5207,19:02:00,19:08:00,8100002,11,,0,0,
5207,20:14:00,20:16:00,8100013,12,,0,0,
5207,21:00:00,21:02:00,8100008,13,,0,0,
5207,21:23:00,21:25:00,8100514,14,,0,0,
5207,21:30:00,21:42:00,8103000,15,,0,0,
5207,21:57:00,21:57:00,8100353,16,,1,0,
5208,10:05:00,10:05:00,8100008,1,,0,1,
5208,10:08:00,10:08:00,8101374,2,,0,0,
5208,10:11:00,10:11:00,8101845,3,,0,0,
5208,10:15:00,10:15:00,8101935,4,,0,0,
5208,10:17:00,10:17:00,8101510,5,,0,0,
5208,10:20:00,10:21:00,8101768,6,,0,0,
5208,10:22:00,10:23:00,8101077,7,,0,0,
5208,10:30:00,10:34:00,8101643,8,,0,0,
5208,10:38:00,10:38:00,8101804,9,,0,0,
5208,10:40:00,10:41:00,8101622,10,,0,0,
5208,10:44:00,10:44:00,8101421,11,,0,0,
5208,10:48:00,10:48:00,8101439,12,,0,0,
5208,10:52:00,10:52:00,8100957,13,,1,0,
5209,09:08:00,09:08:00,8100957,1,,0,1,
5209,09:11:00,09:11:00,8101439,2,,0,0,
5209,09:15:00,09:15:00,8101421,3,,0,0,
5209,09:19:00,09:19:00,8101622,4,,0,0,
5209,09:22:00,09:22:00,8101804,5,,0,0,
5209,09:26:00,09:30:00,8101643,6,,0,0,
5209,09:37:00,09:37:00,8101077,7,,0,0,
5209,09:39:00,09:39:00,8101768,8,,0,0,
5209,09:42:00,09:43:00,8101510,9,,0,0,
5209,09:44:00,09:44:00,8101935,10,,0,0,
5209,09:48:00,09:48:00,8101845,11,,0,0,
5209,09:51:00,09:52:00,8101374,12,,0,0,
5209,09:55:00,09:55:00,8100008,13,,1,0,
5210,12:05:00,12:05:00,8100008,1,,0,1,
5210,12:08:00,12:08:00,8101374,2,,0,0,
5210,12:11:00,12:11:00,8101845,3,,0,0,
5210,12:15:00,12:15:00,8101935,4,,0,0,
5210,12:17:00,12:17:00,8101510,5,,0,0,
5210,12:20:00,12:21:00,8101768,6,,0,0,
5210,12:22:00,12:23:00,8101077,7,,0,0,
5210,12:30:00,12:34:00,8101643,8,,0,0,
5210,12:38:00,12:38:00,8101804,9,,0,0,
5210,12:40:00,12:41:00,8101622,10,,0,0,
5210,12:44:00,12:44:00,8101421,11,,0,0,
5210,12:48:00,12:48:00,8101439,12,,0,0,
5210,12:52:00,12:52:00,8100957,13,,1,0,
5211,11:08:00,11:08:00,8100957,1,,0,1,
5211,11:11:00,11:11:00,8101439,2,,0,0,
5211,11:15:00,11:15:00,8101421,3,,0,0,
5211,11:19:00,11:19:00,8101622,4,,0,0,
5211,11:22:00,11:22:00,8101804,5,,0,0,
5211,11:26:00,11:30:00,8101643,6,,0,0,
5211,11:37:00,11:37:00,8101077,7,,0,0,
5211,11:39:00,11:39:00,8101768,8,,0,0,
5211,11:42:00,11:43:00,8101510,9,,0,0,
5211,11:44:00,11:44:00,8101935,10,,0,0,
5211,11:48:00,11:48:00,8101845,11,,0,0,
5211,11:51:00,11:52:00,8101374,12,,0,0,
5211,11:55:00,11:55:00,8100008,13,,1,0,
5212,14:05:00,14:05:00,8100008,1,,0,1,
5212,14:08:00,14:08:00,8101374,2,,0,0,
5212,14:11:00,14:11:00,8101845,3,,0,0,
5212,14:15:00,14:15:00,8101935,4,,0,0,
5212,14:17:00,14:17:00,8101510,5,,0,0,
5212,14:20:00,14:21:00,8101768,6,,0,0,
5212,14:22:00,14:23:00,8101077,7,,0,0,
5212,14:30:00,14:34:00,8101643,8,,0,0,
5212,14:38:00,14:38:00,8101804,9,,0,0,
5212,14:40:00,14:41:00,8101622,10,,0,0,
5212,14:44:00,14:44:00,8101421,11,,0,0,
5212,14:48:00,14:48:00,8101439,12,,0,0,
5212,14:52:00,14:52:00,8100957,13,,1,0,
5213,13:08:00,13:08:00,8100957,1,,0,1,
5213,13:11:00,13:11:00,8101439,2,,0,0,
5213,13:15:00,13:15:00,8101421,3,,0,0,
5213,13:19:00,13:19:00,8101622,4,,0,0,
5213,13:22:00,13:22:00,8101804,5,,0,0,
5213,13:26:00,13:30:00,8101643,6,,0,0,
5213,13:37:00,13:37:00,8101077,7,,0,0,
5213,13:39:00,13:39:00,8101768,8,,0,0,
5213,13:42:00,13:43:00,8101510,9,,0,0,
5213,13:44:00,13:44:00,8101935,10,,0,0,
5213,13:48:00,13:48:00,8101845,11,,0,0,
5213,13:51:00,13:52:00,8101374,12,,0,0,
5213,13:55:00,13:55:00,8100008,13,,1,0,
5214,16:05:00,16:05:00,8100008,1,,0,1,
5214,16:08:00,16:08:00,8101374,2,,0,0,
5214,16:11:00,16:11:00,8101845,3,,0,0,
5214,16:15:00,16:15:00,8101935,4,,0,0,
5214,16:17:00,16:17:00,8101510,5,,0,0,
5214,16:20:00,16:21:00,8101768,6,,0,0,
5214,16:22:00,16:23:00,8101077,7,,0,0,
5214,16:30:00,16:34:00,8101643,8,,0,0,
5214,16:38:00,16:38:00,8101804,9,,0,0,
5214,16:40:00,16:41:00,8101622,10,,0,0,
5214,16:44:00,16:44:00,8101421,11,,0,0,
5214,16:48:00,16:48:00,8101439,12,,0,0,
5214,16:52:00,16:52:00,8100957,13,,1,0,
5215,15:08:00,15:08:00,8100957,1,,0,1,
5215,15:11:00,15:11:00,8101439,2,,0,0,
5215,15:15:00,15:15:00,8101421,3,,0,0,
5215,15:19:00,15:19:00,8101622,4,,0,0,
5215,15:22:00,15:22:00,8101804,5,,0,0,
5215,15:26:00,15:30:00,8101643,6,,0,0,
5215,15:37:00,15:37:00,8101077,7,,0,0,
5215,15:39:00,15:39:00,8101768,8,,0,0,
5215,15:42:00,15:43:00,8101510,9,,0,0,
5215,15:44:00,15:44:00,8101935,10,,0,0,
5215,15:48:00,15:48:00,8101845,11,,0,0,
5215,15:51:00,15:52:00,8101374,12,,0,0,
5215,15:55:00,15:55:00,8100008,13,,1,0,
5216,18:05:00,18:05:00,8100008,1,,0,1,
5216,18:08:00,18:08:00,8101374,2,,0,0,
5216,18:11:00,18:11:00,8101845,3,,0,0,
5216,18:15:00,18:15:00,8101935,4,,0,0,
5216,18:17:00,18:17:00,8101510,5,,0,0,
5216,18:20:00,18:21:00,8101768,6,,0,0,
5216,18:22:00,18:23:00,8101077,7,,0,0,
5216,18:30:00,18:34:00,8101643,8,,0,0,
5216,18:38:00,18:38:00,8101804,9,,0,0,
5216,18:40:00,18:41:00,8101622,10,,0,0,
5216,18:44:00,18:44:00,8101421,11,,0,0,
5216,18:48:00,18:48:00,8101439,12,,0,0,
5216,18:52:00,18:52:00,8100957,13,,1,0,
5217,17:08:00,17:08:00,8100957,1,,0,1,
5217,17:11:00,17:11:00,8101439,2,,0,0,
5217,17:15:00,17:15:00,8101421,3,,0,0,
5217,17:19:00,17:19:00,8101622,4,,0,0,
5217,17:22:00,17:22:00,8101804,5,,0,0,
5217,17:26:00,17:30:00,8101643,6,,0,0,
5217,17:37:00,17:37:00,8101077,7,,0,0,
5217,17:39:00,17:39:00,8101768,8,,0,0,
5217,17:42:00,17:43:00,8101510,9,,0,0,
5217,17:44:00,17:44:00,8101935,10,,0,0,
5217,17:48:00,17:48:00,8101845,11,,0,0,
5217,17:51:00,17:52:00,8101374,12,,0,0,
5217,17:55:00,17:55:00,8100008,13,,1,0,
5218,08:03:00,08:03:00,8100353,1,,0,1,
5218,08:18:00,08:30:00,8103000,2,,0,0,
5218,08:35:00,08:37:00,8100514,3,,0,0,
5218,08:58:00,09:00:00,8100008,4,,0,0,
5218,09:44:00,09:46:00,8100013,5,,0,0,
5218,10:52:00,10:56:00,8100002,6,,0,0,
5218,12:13:00,12:15:00,8100099,7,,0,0,
5218,12:27:00,12:29:00,8100102,8,,0,0,
5218,12:44:00,12:48:00,8100108,9,,0,0,
5218,13:17:00,13:19:00,8100062,10,,0,0,
5218,13:31:00,13:33:00,8100063,11,,0,0,
5218,14:02:00,14:04:00,8100065,12,,0,0,
5218,14:29:00,14:31:00,8100067,13,,0,0,
5218,14:42:00,14:47:00,8100197,14,,0,0,
5218,15:07:00,15:09:00,8100122,15,,0,0,
5218,15:17:00,15:17:00,8100090,16,,1,0,
5219,20:05:00,20:05:00,8100008,1,,0,1,
5219,20:08:00,20:08:00,8101374,2,,0,0,
5219,20:11:00,20:11:00,8101845,3,,0,0,
5219,20:15:00,20:15:00,8101935,4,,0,0,
5219,20:17:00,20:17:00,8101510,5,,0,0,
5219,20:20:00,20:21:00,8101768,6,,0,0,
5219,20:22:00,20:23:00,8101077,7,,0,0,
5219,20:30:00,20:34:00,8101643,8,,0,0,
5219,20:38:00,20:38:00,8101804,9,,0,0,
5219,20:40:00,20:41:00,8101622,10,,0,0,
5219,20:44:00,20:44:00,8101421,11,,0,0,
5219,20:48:00,20:48:00,8101439,12,,0,0,
5219,20:52:00,20:52:00,8100957,13,,1,0,
5220,19:08:00,19:08:00,8100957,1,,0,1,
5220,19:11:00,19:11:00,8101439,2,,0,0,
5220,19:15:00,19:15:00,8101421,3,,0,0,
5220,19:19:00,19:19:00,8101622,4,,0,0,
5220,19:22:00,19:22:00,8101804,5,,0,0,
5220,19:26:00,19:30:00,8101643,6,,0,0,
5220,19:37:00,19:37:00,8101077,7,,0,0,
5220,19:39:00,19:39:00,8101768,8,,0,0,
5220,19:42:00,19:43:00,8101510,9,,0,0,
5220,19:44:00,19:44:00,8101935,10,,0,0,
5220,19:48:00,19:48:00,8101845,11,,0,0,
5220,19:51:00,19:52:00,8101374,12,,0,0,
5220,19:55:00,19:55:00,8100008,13,,1,0,
5221,22:05:00,22:05:00,8100008,1,,0,1,
5221,22:08:00,22:08:00,8101374,2,,0,0,
5221,22:11:00,22:11:00,8101845,3,,0,0,
5221,22:15:00,22:15:00,8101935,4,,0,0,
5221,22:17:00,22:17:00,8101510,5,,0,0,
5221,22:20:00,22:21:00,8101768,6,,0,0,
5221,22:22:00,22:23:00,8101077,7,,0,0,
5221,22:30:00,22:34:00,8101643,8,,0,0,
5221,22:38:00,22:38:00,8101804,9,,0,0,
5221,22:40:00,22:41:00,8101622,10,,0,0,
5221,22:44:00,22:44:00,8101421,11,,0,0,
5221,22:48:00,22:48:00,8101439,12,,0,0,
5221,22:52:00,22:52:00,8100957,13,,1,0,
5222,21:08:00,21:08:00,8100957,1,,0,1,
5222,21:11:00,21:11:00,8101439,2,,0,0,
5222,21:15:00,21:15:00,8101421,3,,0,0,
5222,21:19:00,21:19:00,8101622,4,,0,0,
5222,21:22:00,21:22:00,8101804,5,,0,0,
5222,21:26:00,21:30:00,8101643,6,,0,0,
5222,21:37:00,21:37:00,8101077,7,,0,0,
5222,21:39:00,21:39:00,8101768,8,,0,0,
5222,21:42:00,21:43:00,8101510,9,,0,0,
5222,21:44:00,21:44:00,8101935,10,,0,0,
5222,21:48:00,21:48:00,8101845,11,,0,0,
5222,21:51:00,21:52:00,8101374,12,,0,0,
5222,21:55:00,21:55:00,8100008,13,,1,0,
5223,23:05:00,23:05:00,8100008,1,,0,1,
5223,23:08:00,23:08:00,8101374,2,,0,0,
5223,23:11:00,23:11:00,8101845,3,,0,0,
