route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
23,000033,210,Mürzzuschlag Bahnhof,,,180,,1
14,000033,211,Mürzzuschlag Bahnhof,,,180,,1
14,000035,212,Friesach in Ktn Bahnhof,,,181,,1
23,000035,213,Friesach in Ktn Bahnhof,,,181,,1
24,000035,214,Friesach in Ktn Bahnhof,,,181,,1
25,000035,215,Mürzzuschlag Bahnhof,R 1706,,182,,1
23,000035,216,Mürzzuschlag Bahnhof,,,182,,1
14,000035,217,Mürzzuschlag Bahnhof,,,182,,1
25,000034,218,Bruck/Mur Bahnhof,R 1706,,183,,1
23,000034,219,Bruck/Mur Bahnhof,,,183,,1
23,000034,220,Friesach in Ktn Bahnhof,,,184,,1
24,000034,221,Friesach in Ktn Bahnhof,,,184,,1
14,000035,222,Friesach in Ktn Bahnhof,,,185,,1
23,000035,223,Friesach in Ktn Bahnhof,,,185,,1
24,000035,224,Friesach in Ktn Bahnhof,,,185,,1
25,000004,225,Bruck/Mur Bahnhof,R 1708,,186,,1
23,000004,226,Bruck/Mur Bahnhof,,,186,,1
25,000033,227,Mürzzuschlag Bahnhof,R 1708,,187,,1
23,000033,228,Mürzzuschlag Bahnhof,,,187,,1
14,000033,229,Mürzzuschlag Bahnhof,,,187,,1
23,000004,230,Friesach in Ktn Bahnhof,,,188,,1
24,000004,231,Friesach in Ktn Bahnhof,,,188,,1
14,000033,232,Friesach in Ktn Bahnhof,,,189,,1
23,000033,233,Friesach in Ktn Bahnhof,,,189,,1
24,000033,234,Friesach in Ktn Bahnhof,,,189,,1
25,000033,235,Mürzzuschlag Bahnhof,R 1710,,190,,1
23,000033,236,Mürzzuschlag Bahnhof,,,190,,1
14,000033,237,Mürzzuschlag Bahnhof,,,190,,1
25,000004,238,Bruck/Mur Bahnhof,R 1710,,191,,1
23,000004,239,Bruck/Mur Bahnhof,,,191,,1
23,000034,240,Friesach in Ktn Bahnhof,,,192,,1
24,000034,241,Friesach in Ktn Bahnhof,,,192,,1
14,000035,242,Friesach in Ktn Bahnhof,,,193,,1
23,000035,243,Friesach in Ktn Bahnhof,,,193,,1
24,000035,244,Friesach in Ktn Bahnhof,,,193,,1
25,000035,245,Mürzzuschlag Bahnhof,R 1712,,194,,1
23,000035,246,Mürzzuschlag Bahnhof,,,194,,1
14,000035,247,Mürzzuschlag Bahnhof,,,194,,1
25,000034,248,Bruck/Mur Bahnhof,R 1712,,195,,1
23,000034,249,Bruck/Mur Bahnhof,,,195,,1
23,000004,250,Friesach in Ktn Bahnhof,,,196,,1
24,000004,251,Friesach in Ktn Bahnhof,,,196,,1
14,000033,252,Friesach in Ktn Bahnhof,,,197,,1
23,000033,253,Friesach in Ktn Bahnhof,,,197,,1
24,000033,254,Friesach in Ktn Bahnhof,,,197,,1
25,000035,255,Mürzzuschlag Bahnhof,R 1714,,198,,1
23,000035,256,Mürzzuschlag Bahnhof,,,198,,1
14,000035,257,Mürzzuschlag Bahnhof,,,198,,1
25,000034,258,Bruck/Mur Bahnhof,R 1714,,199,,1
23,000034,259,Bruck/Mur Bahnhof,,,199,,1
23,000004,260,Friesach in Ktn Bahnhof,,,200,,1
24,000004,261,Friesach in Ktn Bahnhof,,,200,,1
14,000033,262,Friesach in Ktn Bahnhof,,,201,,1
23,000033,263,Friesach in Ktn Bahnhof,,,201,,1
24,000033,264,Friesach in Ktn Bahnhof,,,201,,1
25,000034,265,Bruck/Mur Bahnhof,R 1716,,202,,1
23,000034,266,Bruck/Mur Bahnhof,,,202,,1
25,000035,267,Mürzzuschlag Bahnhof,R 1716,,203,,1
23,000035,268,Mürzzuschlag Bahnhof,,,203,,1
14,000035,269,Mürzzuschlag Bahnhof,,,203,,1
23,000034,270,Unzmarkt Bahnhof,,,204,,1
14,000035,271,Neumarkt in Stmk Bahnhof,,,205,,1
23,000035,272,Neumarkt in Stmk Bahnhof,,,205,,1
24,000035,273,Neumarkt in Stmk Bahnhof,,,205,,1
23,000052,274,Bruck/Mur Bahnhof,,,206,,1
23,000034,275,Neumarkt in Stmk Bahnhof,,,207,,1
24,000034,276,Neumarkt in Stmk Bahnhof,,,207,,1
14,000035,277,Neumarkt in Stmk Bahnhof,,,208,,1
23,000035,278,Neumarkt in Stmk Bahnhof,,,208,,1
24,000035,279,Neumarkt in Stmk Bahnhof,,,208,,1
7,000035,280,Unzmarkt Bahnhof,REX 1730,,209,,1
7,000004,281,Friesach in Ktn Bahnhof,REX 1732,,210,,1
7,000033,282,Friesach in Ktn Bahnhof,REX 1732,,211,,1
7,000034,283,Rosenbach b.Villach Bahnhof,REX 1733,,212,,1
7,000055,284,Rosenbach b.Villach Bahnhof,REX 1733,,212,,1
7,000035,285,Rosenbach b.Villach Bahnhof,REX 1733,,213,,1
7,000056,286,Rosenbach b.Villach Bahnhof,REX 1733,,213,,1
7,000000,287,Klagenfurt Hbf,REX 1734,,214,,1
7,000033,288,Klagenfurt Hbf,REX 1734,,214,,1
7,000057,289,Klagenfurt Hbf,REX 1736,,215,,1
7,000035,290,Villach Hbf,REX 1737,,216,,1
7,000054,291,Villach Hbf,REX 1737,,216,,1
7,000000,292,St.Veit/Glan Bahnhof,REX 1738,,217,,1
7,000057,293,Villach Hbf,REX 1739,,218,,1
7,000035,294,Graz Hbf,REX 1750,,219,,1
7,000035,295,Unzmarkt Bahnhof,REX 1751,,220,,1
7,000060,296,Graz Hbf,REX 1752,,221,,1
7,000033,297,Unzmarkt Bahnhof,REX 1753,,222,,1
7,000033,298,Linz/Donau Hbf,REX 1773,,223,,1
7,000000,299,Passau Hbf,REX 1776,,224,,1
7,000000,300,Passau Hbf,REX 1778,,225,,1
7,000000,301,Passau Hbf,REX 1780,,226,,1
7,000000,302,Passau Hbf,REX 1784,,227,,1
7,000033,303,Passau Hbf,REX 1788,,228,,1
7,000033,304,Schärding Bahnhof,REX 1790,,229,,1
25,000033,305,Schärding Bahnhof,R 1790,,229,,1
7,000033,306,Schärding Bahnhof,REX 1794,,230,,1
7,000000,307,Villach Hbf,REX 1820,,231,,1
7,000000,308,Villach Hbf,REX 1822,,232,,1
7,000000,309,Tarvisio Boscoverde,REX 1821,,233,,1
7,000000,310,Tarvisio Boscoverde,REX 1823,,234,,1
7,000000,311,Innsbruck Hbf,REX 1826,,235,,1
7,000000,312,Merano/Meran,REX 1827,,236,,1
7,000035,313,Merano/Meran,REX 1827,,236,,1
7,000000,314,Innsbruck Hbf,REX 1828,,237,,1
7,000000,315,Trento,REX 1829,,238,,1
22,000000,316,Lienz in Osttirol Bahnhof,,,239,,1
25,000000,317,Lienz in Osttirol Bahnhof,R 1837,,240,,1
22,000000,318,Lienz in Osttirol Bahnhof,,,240,,1
22,000000,319,Fortezza/Franzensfeste,,,241,,1
26,000000,320,Fortezza/Franzensfeste,,,241,,1
4,000000,321,Wien Hbf,RJX 184,,242,,1
25,000000,322,Lienz in Osttirol Bahnhof,R 1841,,243,,1
22,000000,323,Lienz in Osttirol Bahnhof,,,243,,1
22,000000,324,San Candido/Innichen,,,244,,1
25,000000,325,Lienz in Osttirol Bahnhof,R 1845,,245,,1
22,000000,326,Lienz in Osttirol Bahnhof,,,245,,1
22,000000,327,Fortezza/Franzensfeste,,,246,,1
26,000000,328,Fortezza/Franzensfeste,,,246,,1
25,000000,329,Lienz in Osttirol Bahnhof,R 1849,,247,,1
22,000000,330,Lienz in Osttirol Bahnhof,,,247,,1
4,000000,331,Bolzano/Bozen,RJX 185,,248,,1
22,000000,332,Fortezza/Franzensfeste,,,249,,1
26,000000,333,Fortezza/Franzensfeste,,,249,,1
25,000000,334,Lienz in Osttirol Bahnhof,R 1853,,250,,1
22,000000,335,Lienz in Osttirol Bahnhof,,,250,,1
22,000000,336,Fortezza/Franzensfeste,,,251,,1
26,000000,337,Fortezza/Franzensfeste,,,251,,1
25,000000,338,Lienz in Osttirol Bahnhof,R 1857,,252,,1
22,000000,339,Lienz in Osttirol Bahnhof,,,252,,1
22,000000,340,Fortezza/Franzensfeste,,,253,,1
26,000000,341,Fortezza/Franzensfeste,,,253,,1
22,000000,342,Fortezza/Franzensfeste,,,254,,1
26,000000,343,Fortezza/Franzensfeste,,,254,,1
25,000000,344,Lienz in Osttirol Bahnhof,R 1865,,255,,1
22,000000,345,Lienz in Osttirol Bahnhof,,,255,,1
22,000000,346,Fortezza/Franzensfeste,,,256,,1
26,000000,347,Fortezza/Franzensfeste,,,256,,1
25,000000,348,Lienz in Osttirol Bahnhof,R 1869,,257,,1
22,000000,349,Lienz in Osttirol Bahnhof,,,257,,1
22,000000,350,Fortezza/Franzensfeste,,,258,,1
26,000000,351,Fortezza/Franzensfeste,,,258,,1
25,000000,352,Lienz in Osttirol Bahnhof,R 1873,,259,,1
22,000000,353,Lienz in Osttirol Bahnhof,,,259,,1
22,000000,354,Fortezza/Franzensfeste,,,260,,1
26,000000,355,Fortezza/Franzensfeste,,,260,,1
25,000000,356,Lienz in Osttirol Bahnhof,R 1877,,261,,1
22,000000,357,Lienz in Osttirol Bahnhof,,,261,,1
22,000000,358,San Candido/Innichen,,,262,,1
25,000004,359,Lienz in Osttirol Bahnhof,R 1883,,263,,1
22,000004,360,Lienz in Osttirol Bahnhof,,,263,,1
22,000000,361,Fortezza/Franzensfeste,,,264,,1
26,000000,362,Fortezza/Franzensfeste,,,264,,1
25,000033,363,Lienz in Osttirol Bahnhof,R 1887,,265,,1
22,000033,364,Lienz in Osttirol Bahnhof,,,265,,1
22,000000,365,Fortezza/Franzensfeste,,,266,,1
26,000000,366,Fortezza/Franzensfeste,,,266,,1
22,000000,367,Merano/Meran,,,267,,1
26,000000,368,Merano/Meran,,,267,,1
9,000000,369,Merano/Meran,,,267,,1
22,000000,370,Fortezza/Franzensfeste,,,268,,1
26,000000,371,Fortezza/Franzensfeste,,,268,,1
21,000000,372,Amstetten NÖ Bahnhof,,,269,,1
21,000000,373,Wien Westbahnhof,,,270,,1
21,000033,374,Amstetten NÖ Bahnhof,,,271,,1
21,000004,375,Selzthal Bahnhof,,,272,,1
18,000004,376,Selzthal Bahnhof,,,272,,1
21,000033,377,Amstetten NÖ Bahnhof,,,273,,1
21,000000,378,Amstetten NÖ Bahnhof,,,274,,1
21,000000,379,Amstetten NÖ Bahnhof,,,275,,1
21,000000,380,Amstetten NÖ Bahnhof,,,276,,1
21,000000,381,Amstetten NÖ Bahnhof,,,277,,1
21,000000,382,Wien Westbahnhof,,,278,,1
21,000033,383,Amstetten NÖ Bahnhof,,,279,,1
21,000004,384,Selzthal Bahnhof,,,280,,1
18,000004,385,Selzthal Bahnhof,,,280,,1
21,000000,386,Wien Westbahnhof,,,281,,1
21,000000,387,Amstetten NÖ Bahnhof,,,282,,1
21,000000,388,Wien Westbahnhof,,,283,,1
21,000000,389,Amstetten NÖ Bahnhof,,,284,,1
21,000000,390,Wien Westbahnhof,,,285,,1
21,000000,391,Wien Westbahnhof,,,286,,1
18,000004,392,Wien Westbahnhof,,,287,,1
21,000004,393,Wien Westbahnhof,,,287,,1
21,000033,394,Wien Westbahnhof,,,288,,1
21,000000,395,Wien Westbahnhof,,,289,,1
21,000000,396,Wien Westbahnhof,,,290,,1
21,000000,397,Amstetten NÖ Bahnhof,,,291,,1
21,000000,398,Wien Westbahnhof,,,292,,1
21,000033,399,Wien Westbahnhof,,,293,,1
21,000000,400,Amstetten NÖ Bahnhof,,,294,,1
21,000000,401,Amstetten NÖ Bahnhof,,,295,,1
18,000004,402,Wien Westbahnhof,,,296,,1
21,000004,403,Wien Westbahnhof,,,296,,1
21,000000,404,Amstetten NÖ Bahnhof,,,297,,1
21,000000,405,Wien Westbahnhof,,,298,,1
21,000000,406,Wien Westbahnhof,,,299,,1
15,000000,407,Wr.Neustadt Hbf,,,300,,1
15,000000,408,Wien Hbf,,,301,,1
15,000000,409,Wr.Neustadt Hbf,,,302,,1
15,000000,410,Wien Hbf,,,303,,1
15,000070,411,Wr.Neustadt Hbf,,,304,,1
15,000070,412,Wien Hbf,,,305,,1
15,000004,413,Wien Hbf,,,305,,1
15,000071,414,Wr.Neustadt Hbf,,,306,,1
15,000033,415,Payerbach-Reichenau Bahnhof,,,307,,1
15,000002,416,Payerbach-Reichenau Bahnhof,,,308,,1
15,000004,417,Wien Hbf,,,309,,1
15,000033,418,Payerbach-Reichenau Bahnhof,,,310,,1
15,000004,419,Wr.Neustadt Hbf,,,311,,1
15,000033,420,Wien Hbf,,,312,,1
15,000037,421,Wien Hbf,,,313,,1
15,000035,422,Payerbach-Reichenau Bahnhof,,,314,,1
15,000033,423,Payerbach-Reichenau Bahnhof,,,314,,1
15,000000,424,Wr.Neustadt Hbf,,,315,,1
15,000034,425,Wien Hbf,,,316,,1
15,000070,426,Payerbach-Reichenau Bahnhof,,,317,,1
15,000072,427,Payerbach-Reichenau Bahnhof,,,317,,1
15,000033,428,Wien Hbf,,,318,,1
15,000037,429,Wien Hbf,,,319,,1
15,000004,430,Wien Hbf,,,320,,1
15,000004,431,Mürzzuschlag Bahnhof,,,321,,1
15,000034,432,Wr.Neustadt Hbf,,,322,,1
2,000073,433,Innsbruck Hbf,D 19780,,323,,1
2,000074,434,Wien Hbf,D 19781,,324,,1
2,000075,435,Innsbruck Hbf,D 19782,,325,,1
2,000076,436,Wien Hbf,D 19783,,326,,1
15,000077,437,Wr.Neustadt Hbf,,,327,,1
7,000033,438,Leoben Hbf,REX 1990,,328,,1
7,000035,439,Graz Hbf,REX 1991,,329,,1
7,000035,440,Selzthal Bahnhof,REX 1992,,330,,1
25,000035,441,Selzthal Bahnhof,R 1992,,330,,1
25,000033,442,Selzthal Bahnhof,R 1992,,330,,1
25,000035,443,Selzthal Bahnhof,R 1994,,331,,1
7,000035,444,Graz Hbf,REX 1995,,332,,1
7,000033,445,Graz Hbf,REX 1997,,333,,1
27,000078,446,Pöchlarn Bahnhof,,,334,,1
28,000000,447,Wien Westbahnhof,,,335,,1
28,000000,448,Neulengbach Bahnhof,,,336,,1
28,000033,449,Wien Westbahnhof,,,337,,1
28,000000,450,Neulengbach Bahnhof,,,338,,1
28,000000,451,Wien Westbahnhof,,,339,,1
28,000000,452,Neulengbach Bahnhof,,,340,,1
28,000000,453,Wien Westbahnhof,,,341,,1
27,000004,454,St.Pölten Hbf,,,342,,1
28,000000,455,Neulengbach Bahnhof,,,343,,1
28,000000,456,Wien Westbahnhof,,,344,,1
28,000000,457,Neulengbach Bahnhof,,,345,,1
28,000000,458,Wien Westbahnhof,,,346,,1
28,000000,459,Neulengbach Bahnhof,,,347,,1
28,000000,460,Wien Westbahnhof,,,348,,1
28,000000,461,Neulengbach Bahnhof,,,349,,1
28,000000,462,Wien Westbahnhof,,,350,,1
28,000000,463,Neulengbach Bahnhof,,,351,,1
28,000000,464,Wien Westbahnhof,,,352,,1
27,000004,465,Pöchlarn Bahnhof,,,353,,1
28,000000,466,Neulengbach Bahnhof,,,354,,1
28,000000,467,Wien Westbahnhof,,,355,,1
28,000000,468,Neulengbach Bahnhof,,,356,,1
28,000000,469,Wien Westbahnhof,,,357,,1
28,000000,470,Neulengbach Bahnhof,,,358,,1
28,000000,471,Wien Westbahnhof,,,359,,1
28,000000,472,Neulengbach Bahnhof,,,360,,1
28,000000,473,Wien Westbahnhof,,,361,,1
28,000000,474,Neulengbach Bahnhof,,,362,,1
28,000000,475,Wien Westbahnhof,,,363,,1
28,000000,476,Neulengbach Bahnhof,,,364,,1
28,000000,477,Wien Westbahnhof,,,365,,1
28,000000,478,Neulengbach Bahnhof,,,366,,1
28,000000,479,Wien Westbahnhof,,,367,,1
28,000000,480,Neulengbach Bahnhof,,,368,,1
28,000033,481,Neulengbach Bahnhof,,,368,,1
28,000000,482,Wien Westbahnhof,,,369,,1
28,000000,483,Neulengbach Bahnhof,,,370,,1
28,000000,484,Wien Westbahnhof,,,371,,1
28,000000,485,Neulengbach Bahnhof,,,372,,1
28,000000,486,Wien Westbahnhof,,,373,,1
28,000000,487,Neulengbach Bahnhof,,,374,,1
28,000000,488,Wien Westbahnhof,,,375,,1
28,000000,489,Neulengbach Bahnhof,,,376,,1
28,000000,490,Wien Westbahnhof,,,377,,1
28,000000,491,Neulengbach Bahnhof,,,378,,1
28,000004,492,Neulengbach Bahnhof,,,379,,1
27,000000,493,St.Pölten Hbf,,,380,,1
27,000000,494,St.Pölten Hbf,,,381,,1
28,000033,495,Eichgraben-Altlengbach Bahnhof,,,382,,1
28,000033,496,Wien Westbahnhof,,,383,,1
28,000004,497,Wien Westbahnhof,,,384,,1
28,000000,498,Eichgraben-Altlengbach Bahnhof,,,385,,1
28,000033,499,Eichgraben-Altlengbach Bahnhof,,,385,,1
28,000033,500,Wien Westbahnhof,,,386,,1
28,000004,501,Wien Westbahnhof,,,387,,1
25,000033,502,Eichgraben-Altlengbach Bahnhof,R 20074,,388,,1
28,000004,503,Wien Westbahnhof,,,389,,1
28,000033,504,Wien Westbahnhof,,,390,,1
28,000000,505,Eichgraben-Altlengbach Bahnhof,,,391,,1
28,000033,506,Eichgraben-Altlengbach Bahnhof,,,391,,1
28,000004,507,Wien Westbahnhof,,,392,,1
28,000033,508,Wien Westbahnhof,,,393,,1
28,000000,509,Eichgraben-Altlengbach Bahnhof,,,394,,1
28,000033,510,Eichgraben-Altlengbach Bahnhof,,,394,,1
28,000004,511,Wien Westbahnhof,,,395,,1
28,000033,512,Wien Westbahnhof,,,396,,1
27,000000,513,Pöchlarn Bahnhof,,,397,,1
28,000000,514,Eichgraben-Altlengbach Bahnhof,,,398,,1
28,000033,515,Eichgraben-Altlengbach Bahnhof,,,398,,1
28,000004,516,Wien Westbahnhof,,,399,,1
28,000033,517,Wien Westbahnhof,,,400,,1
28,000000,518,Eichgraben-Altlengbach Bahnhof,,,401,,1
28,000033,519,Eichgraben-Altlengbach Bahnhof,,,401,,1
28,000004,520,Wien Westbahnhof,,,402,,1
28,000033,521,Wien Westbahnhof,,,403,,1
28,000000,522,Eichgraben-Altlengbach Bahnhof,,,404,,1
28,000033,523,Eichgraben-Altlengbach Bahnhof,,,404,,1
28,000004,524,Wien Westbahnhof,,,405,,1
28,000033,525,Wien Westbahnhof,,,406,,1
27,000000,526,St.Pölten Hbf,,,407,,1
27,000000,527,Pöchlarn Bahnhof,,,408,,1
28,000033,528,Unterpurkersdorf Bahnhof,,,409,,1
28,000033,529,Unterpurkersdorf Bahnhof,,,410,,1
28,000033,530,Wien Westbahnhof,,,411,,1
28,000033,531,Unterpurkersdorf Bahnhof,,,412,,1
28,000033,532,Wien Westbahnhof,,,413,,1
28,000033,533,Unterpurkersdorf Bahnhof,,,414,,1
28,000033,534,Wien Westbahnhof,,,415,,1
28,000033,535,Unterpurkersdorf Bahnhof,,,416,,1
28,000033,536,Wien Westbahnhof,,,417,,1
27,000000,537,St.Pölten Hbf,,,418,,1
28,000033,538,Unterpurkersdorf Bahnhof,,,419,,1
28,000033,539,Wien Westbahnhof,,,420,,1
28,000033,540,Unterpurkersdorf Bahnhof,,,421,,1
28,000033,541,Wien Westbahnhof,,,422,,1
28,000033,542,Unterpurkersdorf Bahnhof,,,423,,1
28,000033,543,Wien Westbahnhof,,,424,,1
28,000033,544,Unterpurkersdorf Bahnhof,,,425,,1
28,000033,545,Wien Westbahnhof,,,426,,1
28,000033,546,Unterpurkersdorf Bahnhof,,,427,,1
28,000033,547,Wien Westbahnhof,,,428,,1
27,000000,548,Pöchlarn Bahnhof,,,429,,1
28,000033,549,Unterpurkersdorf Bahnhof,,,430,,1
28,000033,550,Wien Westbahnhof,,,431,,1
28,000033,551,Unterpurkersdorf Bahnhof,,,432,,1
28,000033,552,Wien Westbahnhof,,,433,,1
28,000033,553,Unterpurkersdorf Bahnhof,,,434,,1
28,000033,554,Wien Westbahnhof,,,435,,1
28,000033,555,Unterpurkersdorf Bahnhof,,,436,,1
28,000033,556,Wien Westbahnhof,,,437,,1
28,000033,557,Unterpurkersdorf Bahnhof,,,438,,1
28,000033,558,Wien Westbahnhof,,,439,,1
27,000000,559,St.Pölten Hbf,,,440,,1
28,000033,560,Unterpurkersdorf Bahnhof,,,441,,1
28,000033,561,Wien Westbahnhof,,,442,,1
28,000033,562,Unterpurkersdorf Bahnhof,,,443,,1
28,000033,563,Wien Westbahnhof,,,444,,1
28,000033,564,Unterpurkersdorf Bahnhof,,,445,,1
28,000033,565,Wien Westbahnhof,,,446,,1
28,000033,566,Unterpurkersdorf Bahnhof,,,447,,1
28,000033,567,Wien Westbahnhof,,,448,,1
28,000033,568,Unterpurkersdorf Bahnhof,,,449,,1
28,000033,569,Wien Westbahnhof,,,450,,1
27,000000,570,Pöchlarn Bahnhof,,,451,,1
28,000033,571,Unterpurkersdorf Bahnhof,,,452,,1
28,000033,572,Wien Westbahnhof,,,453,,1
28,000033,573,Unterpurkersdorf Bahnhof,,,454,,1
28,000033,574,Wien Westbahnhof,,,455,,1
28,000033,575,Unterpurkersdorf Bahnhof,,,456,,1
28,000033,576,Wien Westbahnhof,,,457,,1
28,000033,577,Wien Westbahnhof,,,458,,1
27,000000,578,St.Pölten Hbf,,,459,,1
27,000000,579,Pöchlarn Bahnhof,,,460,,1
27,000000,580,St.Pölten Hbf,,,461,,1
27,000000,581,Pöchlarn Bahnhof,,,462,,1
27,000000,582,St.Pölten Hbf,,,463,,1
27,000000,583,Pöchlarn Bahnhof,,,464,,1
28,000033,584,Tullnerbach-Pressbaum Bahnhof,,,465,,1
28,000033,585,Wien Westbahnhof,,,466,,1
28,000000,586,Tullnerbach-Pressbaum Bahnhof,,,467,,1
28,000000,587,Wien Westbahnhof,,,468,,1
28,000000,588,Tullnerbach-Pressbaum Bahnhof,,,469,,1
28,000000,589,Wien Westbahnhof,,,470,,1
28,000000,590,Tullnerbach-Pressbaum Bahnhof,,,471,,1
28,000000,591,Wien Westbahnhof,,,472,,1
27,000000,592,St.Pölten Hbf,,,473,,1
28,000000,593,Tullnerbach-Pressbaum Bahnhof,,,474,,1
28,000000,594,Wien Westbahnhof,,,475,,1
28,000000,595,Tullnerbach-Pressbaum Bahnhof,,,476,,1
28,000000,596,Wien Westbahnhof,,,477,,1
28,000000,597,Tullnerbach-Pressbaum Bahnhof,,,478,,1
28,000000,598,Wien Westbahnhof,,,479,,1
28,000000,599,Tullnerbach-Pressbaum Bahnhof,,,480,,1
28,000000,600,Wien Westbahnhof,,,481,,1
27,000000,601,Pöchlarn Bahnhof,,,482,,1
28,000000,602,Tullnerbach-Pressbaum Bahnhof,,,483,,1
28,000000,603,Wien Westbahnhof,,,484,,1
28,000000,604,Tullnerbach-Pressbaum Bahnhof,,,485,,1
28,000000,605,Wien Westbahnhof,,,486,,1
27,000000,606,St.Pölten Hbf,,,487,,1
27,000000,607,Pöchlarn Bahnhof,,,488,,1
28,000000,608,Rekawinkel Bahnhof,,,489,,1
28,000033,609,Rekawinkel Bahnhof,,,489,,1
28,000033,610,Wien Westbahnhof,,,490,,1
27,000000,611,St.Pölten Hbf,,,491,,1
27,000000,612,Pöchlarn Bahnhof,,,492,,1
27,000000,613,St.Pölten Hbf,,,493,,1
27,000000,614,Pöchlarn Bahnhof,,,494,,1
27,000000,615,St.Pölten Hbf,,,495,,1
27,000000,616,Pöchlarn Bahnhof,,,496,,1
29,000033,617,Wien Hütteldorf Bahnhof,,,497,,1
27,000004,618,St.Pölten Hbf,,,498,,1
29,000033,619,Wien Hütteldorf Bahnhof,,,499,,1
29,000033,620,Wien Hütteldorf Bahnhof,,,500,,1
29,000033,621,Wien Handelskai (Bahnsteige 11-12),,,501,,1
29,000033,622,Wien Hütteldorf Bahnhof,,,502,,1
29,000033,623,Wien Handelskai (Bahnsteige 11-12),,,503,,1
29,000033,624,Wien Hütteldorf Bahnhof,,,504,,1
29,000033,625,Wien Handelskai (Bahnsteige 11-12),,,505,,1
29,000033,626,Wien Hütteldorf Bahnhof,,,506,,1
29,000033,627,Wien Handelskai (Bahnsteige 11-12),,,507,,1
27,000035,628,St.Valentin Bahnhof,,,508,,1
29,000033,629,Wien Hütteldorf Bahnhof,,,509,,1
29,000033,630,Wien Handelskai (Bahnsteige 11-12),,,510,,1
29,000033,631,Wien Hütteldorf Bahnhof,,,511,,1
29,000033,632,Wien Handelskai (Bahnsteige 11-12),,,512,,1
29,000033,633,Wien Hütteldorf Bahnhof,,,513,,1
29,000033,634,Wien Handelskai (Bahnsteige 11-12),,,514,,1
29,000033,635,Wien Hütteldorf Bahnhof,,,515,,1
29,000033,636,Wien Handelskai (Bahnsteige 11-12),,,516,,1
29,000033,637,Wien Hütteldorf Bahnhof,,,517,,1
29,000033,638,Wien Handelskai (Bahnsteige 11-12),,,518,,1
29,000033,639,Wien Hütteldorf Bahnhof,,,519,,1
29,000033,640,Wien Handelskai (Bahnsteige 11-12),,,520,,1
29,000033,641,Wien Hütteldorf Bahnhof,,,521,,1
29,000033,642,Wien Handelskai (Bahnsteige 11-12),,,522,,1
29,000033,643,Wien Hütteldorf Bahnhof,,,523,,1
29,000033,644,Wien Handelskai (Bahnsteige 11-12),,,524,,1
29,000033,645,Wien Hütteldorf Bahnhof,,,525,,1
29,000033,646,Wien Handelskai (Bahnsteige 11-12),,,526,,1
29,000033,647,Wien Hütteldorf Bahnhof,,,527,,1
29,000033,648,Wien Handelskai (Bahnsteige 11-12),,,528,,1
30,000035,649,Linz/Donau Hbf,,,529,,1
29,000033,650,Wien Hütteldorf Bahnhof,,,530,,1
29,000033,651,Wien Handelskai (Bahnsteige 11-12),,,531,,1
29,000033,652,Wien Hütteldorf Bahnhof,,,532,,1
29,000033,653,Wien Handelskai (Bahnsteige 11-12),,,533,,1
29,000033,654,Wien Hütteldorf Bahnhof,,,534,,1
29,000033,655,Wien Handelskai (Bahnsteige 11-12),,,535,,1
29,000033,656,Wien Hütteldorf Bahnhof,,,536,,1
29,000033,657,Wien Handelskai (Bahnsteige 11-12),,,537,,1
29,000033,658,Wien Hütteldorf Bahnhof,,,538,,1
29,000033,659,Wien Handelskai (Bahnsteige 11-12),,,539,,1
29,000033,660,Wien Hütteldorf Bahnhof,,,540,,1
29,000033,661,Wien Handelskai (Bahnsteige 11-12),,,541,,1
29,000033,662,Wien Hütteldorf Bahnhof,,,542,,1
29,000033,663,Wien Handelskai (Bahnsteige 11-12),,,543,,1
29,000033,664,Wien Hütteldorf Bahnhof,,,544,,1
29,000033,665,Wien Handelskai (Bahnsteige 11-12),,,545,,1
29,000033,666,Wien Hütteldorf Bahnhof,,,546,,1
29,000033,667,Wien Handelskai (Bahnsteige 11-12),,,547,,1
29,000033,668,Wien Hütteldorf Bahnhof,,,548,,1
29,000033,669,Wien Handelskai (Bahnsteige 11-12),,,549,,1
30,000034,670,Linz/Donau Hbf,,,550,,1
29,000033,671,Wien Hütteldorf Bahnhof,,,551,,1
29,000033,672,Wien Handelskai (Bahnsteige 11-12),,,552,,1
29,000033,673,Wien Hütteldorf Bahnhof,,,553,,1
29,000033,674,Wien Handelskai (Bahnsteige 11-12),,,554,,1
29,000033,675,Wien Hütteldorf Bahnhof,,,555,,1
29,000033,676,Wien Handelskai (Bahnsteige 11-12),,,556,,1
29,000033,677,Wien Hütteldorf Bahnhof,,,557,,1
29,000033,678,Wien Handelskai (Bahnsteige 11-12),,,558,,1
29,000033,679,Wien Hütteldorf Bahnhof,,,559,,1
29,000033,680,Wien Handelskai (Bahnsteige 11-12),,,560,,1
29,000033,681,Wien Hütteldorf Bahnhof,,,561,,1
29,000033,682,Wien Handelskai (Bahnsteige 11-12),,,562,,1
29,000033,683,Wien Hütteldorf Bahnhof,,,563,,1
29,000033,684,Wien Handelskai (Bahnsteige 11-12),,,564,,1
29,000033,685,Wien Hütteldorf Bahnhof,,,565,,1
29,000033,686,Wien Handelskai (Bahnsteige 11-12),,,566,,1
